iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
6268,30.81,25.1367,22.4953,21.3115,0.4418,1.0e-04,,,5.5
6269,32.48,26.8301,22.3849,21.0943,0.4326,1.0e-04,,,5.5
6270,32.70,26.9668,23.5137,21.2187,0.4393,1.0e-04,31.40,0.25,5.5
6271,32.05,26.3664,22.9569,21.4120,0.4371,1.0e-04,,,5.5
6272,31.45,25.9137,21.5156,20.9156,0.4294,1.0e-04,,,5.5
6273,31.70,26.0074,22.1824,21.2321,0.4425,1.0e-04,,,5.5
6274,31.00,25.3719,21.9636,21.1444,0.4357,1.0e-04,,,5.5
6275,31.15,25.5863,22.9846,21.3154,0.4214,1.0e-04,,,5.5
6276,32.32,26.7352,21.8326,21.1027,0.4223,1.0e-04,,,5.5
6277,31.52,26.0187,23.5273,21.5633,0.4282,1.0e-04,,,5.5
6278,32.39,26.7574,23.3000,21.5776,0.4335,1.0e-04,,,5.5
6279,31.46,25.8992,21.9342,21.2485,0.4300,1.0e-04,,,5.5
6280,32.42,26.7105,22.0659,21.4851,0.4357,1.0e-04,31.78,0.28,5.5
6281,31.71,25.9324,22.0330,20.9334,0.4416,1.0e-04,,,5.5
6282,31.53,25.7719,23.1406,21.2628,0.4324,1.0e-04,,,5.5
6283,30.47,24.8750,21.2046,21.0643,0.4332,1.0e-04,,,5.5
6284,31.60,25.7188,21.7446,21.0600,0.4546,1.0e-04,,,5.5
6285,30.54,24.8070,20.6322,20.6138,0.4547,1.0e-04,,,5.5
6286,30.94,24.9418,20.8280,20.8283,0.4689,1.0e-04,,,5.5
6287,31.20,25.1488,20.8145,20.4697,0.4701,1.0e-04,,,5.5
6288,31.37,25.5180,20.2005,20.6119,0.4491,1.0e-04,,,5.5
6289,31.37,25.6191,21.4203,21.0270,0.4456,1.0e-04,,,5.5
6290,32.09,26.2215,21.4281,20.8348,0.4529,1.0e-04,32.17,0.34,5.5
6291,31.56,25.4969,19.5163,20.7930,0.4599,1.0e-04,,,5.5
6292,31.09,25.1672,19.8262,20.6742,0.4580,1.0e-04,,,5.5
6293,31.29,25.2965,20.7907,20.6572,0.4675,1.0e-04,,,5.5
6294,31.09,24.7824,20.3614,20.6219,0.4842,1.0e-04,,,5.5
6295,30.53,24.1340,19.7367,20.6604,0.4828,1.0e-04,,,5.5
6296,31.89,25.5277,20.5417,20.5565,0.4846,1.0e-04,,,5.5
6297,30.69,24.6230,21.4743,20.8020,0.4720,1.0e-04,,,5.5
6298,30.54,24.5492,20.2784,20.7335,0.4680,1.0e-04,,,5.5
6299,30.04,24.1215,20.9461,20.6251,0.4577,1.0e-04,,,5.5
6300,31.79,25.6609,21.2856,20.7283,0.4714,1.0e-04,32.46,0.34,5.5
6301,31.55,25.5219,21.7087,20.7673,0.4606,1.0e-04,,,5.5
6302,31.32,25.1543,20.2956,20.3563,0.4740,1.0e-04,,,5.5
6303,30.90,24.8246,21.7396,20.5501,0.4669,1.0e-04,,,5.5
6304,29.76,23.5621,20.3237,20.5062,0.4821,1.0e-04,,,5.4
6305,30.85,24.7207,20.9834,20.9563,0.4709,1.0e-04,,,5.5
6306,30.74,24.8777,20.7372,20.5153,0.4505,1.0e-04,,,5.5
6307,31.81,26.0602,22.2810,20.8446,0.4522,1.0e-04,,,5.6
6308,31.08,25.1793,20.4807,20.7848,0.4608,1.0e-04,,,5.6
6309,32.19,26.1383,20.4404,20.3798,0.4678,1.0e-04,,,5.6
6310,32.41,26.2734,21.8906,20.9511,0.4653,1.0e-04,32.09,0.30,5.6
6311,30.93,25.0602,22.2635,21.1782,0.4574,1.0e-04,,,5.6
6312,30.82,24.9109,21.9017,20.8132,0.4584,1.0e-04,,,5.6
6313,31.68,25.7844,20.9013,20.8377,0.4504,1.0e-04,,,5.6
6314,31.07,25.2277,20.6502,21.0369,0.4535,1.0e-04,,,5.6
6315,32.53,26.6008,21.4655,20.7729,0.4553,1.0e-04,,,5.6
6316,31.58,25.7664,22.2954,20.8629,0.4488,1.0e-04,,,5.6
6317,30.16,24.3715,20.7858,20.9123,0.4594,1.0e-04,,,5.5
6318,31.47,25.6074,21.0884,20.5683,0.4426,1.0e-04,,,5.5
6319,30.92,25.1238,21.6129,20.5680,0.4530,1.0e-04,,,5.5
6320,30.44,24.4480,21.7880,20.7942,0.4623,1.0e-04,32.82,0.30,5.6
6321,30.32,24.5141,22.1257,20.7961,0.4644,1.0e-04,,,5.6
6322,30.76,24.7215,20.7407,20.4846,0.4680,1.0e-04,,,5.6
6323,31.34,25.3598,21.9531,20.7157,0.4615,1.0e-04,,,5.6
6324,31.31,25.3242,21.9076,20.7957,0.4624,1.0e-04,,,5.6
6325,32.04,26.1699,20.7674,21.0775,0.4497,1.0e-04,,,5.6
6326,32.14,26.3465,22.7017,21.3313,0.4413,1.0e-04,,,5.6
6327,31.46,25.5637,22.4403,21.1844,0.4502,1.0e-04,,,5.6
6328,31.63,25.7262,22.1317,21.1822,0.4607,1.0e-04,,,5.6
6329,32.23,26.2555,20.6489,20.5211,0.4531,1.0e-04,,,5.6
6330,31.95,26.0480,21.8714,21.0315,0.4520,1.0e-04,32.69,0.30,5.6
6331,32.30,26.3637,21.9479,20.8736,0.4478,1.0e-04,,,5.6
6332,30.67,25.0234,22.3020,21.0951,0.4313,1.0e-04,,,5.6
6333,32.55,26.7496,22.0391,21.0657,0.4306,1.0e-04,,,5.6
6334,30.63,25.1172,22.1427,21.4511,0.4183,1.0e-04,,,5.6
6335,32.50,26.7438,22.5382,20.9353,0.4294,1.0e-04,,,5.6
6336,30.87,25.0488,21.6004,20.9889,0.4536,1.0e-04,,,5.6
6337,31.70,25.7156,22.3776,20.9393,0.4581,1.0e-04,,,5.6
6338,32.30,26.4664,22.6264,20.9739,0.4420,1.0e-04,,,5.6
6339,31.23,25.5293,22.0053,20.9658,0.4425,1.0e-04,,,5.6
6340,31.54,25.7922,22.9554,20.9357,0.4462,1.0e-04,32.87,0.28,5.6
6341,31.12,25.3742,22.3025,21.0707,0.4453,1.0e-04,,,5.6
6342,31.93,25.9414,21.3500,21.0779,0.4615,1.0e-04,,,5.6
6343,32.19,26.2781,21.8856,20.9314,0.4571,1.0e-04,,,5.6
6344,31.27,25.5984,21.7929,20.8526,0.4405,1.0e-04,,,5.6
6345,32.00,26.1348,22.3666,21.1492,0.4447,1.0e-04,,,5.6
6346,30.57,25.0039,21.5962,20.9375,0.4306,1.0e-04,,,5.6
6347,31.30,25.6656,21.8310,21.2017,0.4340,1.0e-04,,,5.6
6348,31.54,25.9176,22.4917,21.1905,0.4408,1.0e-04,,,5.6
6349,32.72,26.9910,22.5237,21.3806,0.4353,1.0e-04,,,5.6
6350,30.80,25.1902,23.2136,21.4140,0.4318,1.0e-04,32.19,0.28,5.5
6351,31.72,25.8871,22.4800,21.4657,0.4543,1.0e-04,,,5.6
6352,32.05,26.2344,21.4803,20.9122,0.4408,1.0e-04,,,5.6
6353,32.05,26.1832,21.2368,21.1953,0.4458,1.0e-04,,,5.6
6354,30.92,24.9938,20.2226,21.0300,0.4659,1.0e-04,,,5.5
6355,32.07,26.2770,22.2482,20.7506,0.4417,1.0e-04,,,5.6
6356,30.25,24.8203,21.1620,20.9455,0.4312,1.0e-04,,,5.6
6357,32.66,26.9406,22.6660,20.6990,0.4280,1.0e-04,,,5.6
6358,32.15,26.3809,21.5785,20.8366,0.4457,1.0e-04,,,5.6
6359,31.85,26.1418,22.8965,21.1883,0.4366,1.0e-04,,,5.6
6360,31.96,26.2273,21.2672,20.7351,0.4455,1.0e-04,32.06,0.26,5.6
6361,31.30,25.6492,22.3850,21.2703,0.4436,1.0e-04,,,5.6
6362,31.48,25.8301,21.7382,21.0646,0.4372,1.0e-04,,,5.6
6363,31.44,25.8168,23.2147,21.1621,0.4289,1.0e-04,,,5.6
6364,30.48,25.0004,21.9959,21.0834,0.4165,1.0e-04,,,5.6
6365,31.03,25.5781,21.7031,21.1442,0.4112,1.0e-04,,,5.6
6366,30.94,25.5980,21.3241,21.0757,0.4068,1.0e-04,,,5.5
6367,30.74,25.2742,22.4327,20.8910,0.4148,1.0e-04,,,5.5
6368,29.83,24.4199,19.3279,20.4177,0.4192,1.0e-04,,,5.5
6369,31.17,25.7531,22.1694,20.7305,0.4075,1.0e-04,,,5.6
6370,30.68,25.3492,21.9676,21.0811,0.3998,1.0e-04,31.04,0.21,5.5
6371,31.47,25.9273,22.3927,21.1295,0.4235,1.0e-04,,,5.6
6372,31.54,26.1105,23.4590,21.3344,0.3997,1.0e-04,,,5.6
6373,30.30,24.9094,23.5556,21.5195,0.4130,1.0e-04,,,5.6
6374,31.90,26.3586,23.4548,21.5131,0.4277,1.0e-04,,,5.6
6375,30.87,25.4664,21.9716,21.1238,0.4211,1.0e-04,,,5.5
6376,31.98,26.4809,22.7120,21.0439,0.4288,1.0e-04,,,5.6
6377,31.41,25.7270,21.5005,20.6525,0.4495,1.0e-04,,,5.6
6378,30.21,24.6230,22.3143,20.9143,0.4402,1.0e-04,,,5.6
6379,32.40,26.6711,22.6916,20.8817,0.4303,1.0e-04,,,5.6
6380,31.19,25.6266,21.5593,20.8725,0.4309,1.0e-04,31.35,0.22,5.6
6381,31.29,25.7465,21.6613,20.5366,0.4214,1.0e-04,,,5.6
6382,32.09,26.5918,22.5586,20.6261,0.4131,1.0e-04,,,5.6
6383,31.59,26.0438,21.4233,20.8348,0.4173,1.0e-04,,,5.6
6384,31.84,26.1781,22.2617,21.4754,0.4262,1.0e-04,,,5.6
6385,32.55,26.8246,22.1551,21.1572,0.4277,1.0e-04,,,5.6
6386,30.07,24.6418,22.2881,21.0239,0.4250,1.0e-04,,,5.5
6387,32.12,26.3793,22.5907,20.8673,0.4229,1.0e-04,,,5.5
6388,31.68,26.1250,21.3628,20.8315,0.4241,1.0e-04,,,5.5
6389,31.91,26.3695,22.2253,21.1251,0.4180,1.0e-04,,,5.5
6390,32.12,26.5500,21.8923,20.9376,0.4276,1.0e-04,32.41,0.24,5.5
6391,31.54,25.9344,21.2220,21.2727,0.4230,1.0e-04,,,5.5
6392,30.44,24.9352,22.1987,21.5288,0.4293,1.0e-04,,,5.5
6393,30.96,25.3824,22.3771,21.5576,0.4278,1.0e-04,,,5.5
6394,31.04,25.4461,22.6070,21.3102,0.4300,1.0e-04,,,5.6
6395,31.06,25.3555,22.3887,21.1358,0.4456,1.0e-04,,,5.6
6396,31.60,25.8406,22.6172,20.9368,0.4456,1.0e-04,,,5.6
6397,31.16,25.3203,22.9927,21.6624,0.4426,1.0e-04,,,5.6
6398,32.36,26.4398,22.6458,21.1859,0.4461,1.0e-04,,,5.5
6399,32.55,26.6008,21.9072,21.0646,0.4477,1.0e-04,,,5.5
6400,30.96,25.1199,22.7874,21.3525,0.4458,1.0e-04,32.18,0.29,5.5
6401,31.31,25.4793,22.1700,20.8129,0.4484,1.0e-04,,,5.6
6402,30.66,24.7687,21.2096,20.8458,0.4551,1.0e-04,,,5.6
6403,31.24,25.1848,21.4494,20.8137,0.4650,1.0e-04,,,5.6
6404,31.58,25.7078,22.3545,20.7920,0.4426,1.0e-04,,,5.6
6405,31.46,25.4801,21.1954,20.5605,0.4562,1.0e-04,,,5.6
6406,30.25,24.5207,20.8730,20.4379,0.4460,1.0e-04,,,5.6
6407,32.66,26.7605,21.2715,20.8519,0.4456,1.0e-04,,,5.6
6408,30.36,24.7086,21.3420,20.5584,0.4482,1.0e-04,,,5.6
6409,31.65,25.8414,21.4232,20.9257,0.4480,1.0e-04,,,5.6
6410,30.03,24.3324,21.8853,20.9753,0.4399,1.0e-04,31.86,0.27,5.5
6411,31.73,25.9828,21.9487,21.0209,0.4404,1.0e-04,,,5.6
6412,31.65,25.9328,21.6687,20.5788,0.4378,1.0e-04,,,5.6
6413,30.94,25.1664,21.7946,20.8348,0.4405,1.0e-04,,,5.5
6414,31.01,25.3121,21.4804,20.6987,0.4393,1.0e-04,,,5.6
6415,30.66,25.1141,21.1921,20.8842,0.4114,1.0e-04,,,5.6
6416,31.69,26.1801,20.8046,20.8645,0.4157,1.0e-04,,,5.6
6417,30.51,24.9715,21.6634,20.9383,0.4218,1.0e-04,,,5.5
6418,31.91,26.2488,22.7128,21.3264,0.4285,1.0e-04,,,5.6
6419,31.48,25.6891,21.6500,20.8903,0.4476,1.0e-04,,,5.6
6420,32.91,26.9621,21.8094,21.1436,0.4544,1.0e-04,31.97,0.26,5.6
6421,30.91,25.2047,21.7885,21.1364,0.4328,1.0e-04,,,5.5
6422,29.91,24.2398,21.2640,20.8229,0.4507,1.0e-04,,,5.5
6423,31.26,25.3805,20.9127,20.6182,0.4579,1.0e-04,,,5.6
6424,31.21,25.2707,20.9032,20.7868,0.4638,1.0e-04,,,5.6
6425,32.73,26.8621,21.4779,20.7239,0.4440,1.0e-04,,,5.6
6426,31.85,26.1563,22.9525,21.0663,0.4405,1.0e-04,,,5.6
6427,31.01,25.2781,22.8248,21.4250,0.4398,1.0e-04,,,5.6
6428,32.03,26.2133,22.2586,21.1811,0.4407,1.0e-04,,,5.5
6429,30.66,24.7805,21.3268,20.8706,0.4534,1.0e-04,,,5.5
6430,31.06,25.3188,21.9805,20.8804,0.4467,1.0e-04,32.29,0.27,5.5
6431,32.79,26.9375,22.5736,20.8909,0.4432,1.0e-04,,,5.5
6432,30.79,25.1684,22.5244,20.9040,0.4386,1.0e-04,,,5.5
6433,32.21,26.3996,23.0575,21.2927,0.4462,1.0e-04,,,5.5
6434,30.66,24.8672,21.0791,21.0164,0.4381,1.0e-04,,,5.5
6435,31.20,25.3070,22.3098,21.0606,0.4593,1.0e-04,,,5.5
6436,32.18,26.2570,22.1506,20.8574,0.4510,1.0e-04,,,5.5
6437,31.33,25.4730,20.8672,20.6314,0.4467,1.0e-04,,,5.5
6438,31.48,25.7629,21.7694,20.8813,0.4362,1.0e-04,,,5.5
6439,31.60,26.1387,21.4097,21.1556,0.4006,1.0e-04,,,5.5
6440,31.34,25.9066,23.1442,21.3580,0.4117,1.0e-04,31.99,0.23,5.5
6441,30.80,25.3648,22.3499,21.1382,0.4085,1.0e-04,,,5.5
6442,30.36,24.9352,22.5661,21.1833,0.4135,1.0e-04,,,5.5
6443,30.54,25.2207,22.6180,21.2875,0.3961,1.0e-04,,,5.5
6444,30.62,25.2641,24.0480,21.7343,0.4000,1.0e-04,,,5.5
6445,31.83,26.4168,22.5972,21.2863,0.4116,1.0e-04,,,5.5
6446,30.95,25.4590,21.3061,21.0504,0.4120,1.0e-04,,,5.5
6447,30.76,25.3469,22.8996,21.3595,0.4106,1.0e-04,,,5.5
6448,31.80,26.1523,22.7372,21.1758,0.4200,1.0e-04,,,5.5
6449,30.72,25.2250,22.6738,21.6660,0.4259,1.0e-04,,,5.5
6450,31.77,26.2570,22.2886,21.4154,0.4129,1.0e-04,31.37,0.22,5.5
6451,32.13,26.5730,20.8439,20.6663,0.4114,1.0e-04,,,5.5
6452,31.57,26.0148,22.7459,21.1405,0.4195,1.0e-04,,,5.5
6453,30.73,25.3328,22.0540,21.3642,0.4034,1.0e-04,,,5.5
6454,30.82,25.2906,22.3818,21.8295,0.4240,1.0e-04,,,5.5
6455,31.05,25.3906,23.3803,21.8689,0.4370,1.0e-04,,,5.5
6456,31.07,25.3750,21.4576,21.3074,0.4329,1.0e-04,,,5.5
6457,31.29,25.6379,22.4517,21.0775,0.4328,1.0e-04,,,5.5
6458,31.58,25.8270,21.2539,20.9398,0.4344,1.0e-04,,,5.5
6459,31.15,25.6133,22.0914,21.3049,0.4345,1.0e-04,,,5.5
6460,30.21,24.6328,22.1034,21.1022,0.4400,1.0e-04,31.63,0.23,5.5
6461,30.78,25.3125,22.1021,21.1908,0.4242,1.0e-04,,,5.5
6462,32.11,26.5008,22.0464,21.2632,0.4151,1.0e-04,,,5.5
6463,31.62,26.1887,22.6301,20.7738,0.4119,1.0e-04,,,5.5
6464,30.62,25.3117,22.0318,20.8932,0.3972,1.0e-04,,,5.5
6465,31.66,26.2559,22.4005,21.1089,0.4059,1.0e-04,,,5.5
6466,31.38,25.9707,21.7262,20.6947,0.4027,1.0e-04,,,5.5
6467,31.95,26.4180,21.5242,20.8972,0.4225,1.0e-04,,,5.5
6468,32.90,27.0535,22.0259,20.9471,0.4457,1.0e-04,,,5.5
6469,31.93,26.4379,22.1073,21.4910,0.4244,1.0e-04,,,5.5
6470,31.57,26.0039,21.5052,21.1101,0.4220,1.0e-04,31.26,0.22,5.5
6471,31.70,26.1773,22.4179,21.2097,0.4217,1.0e-04,,,5.5
6472,31.34,25.8383,22.9000,21.3202,0.4228,1.0e-04,,,5.5
6473,32.32,26.6832,22.1194,21.3235,0.4160,1.0e-04,,,5.5
6474,31.85,26.3906,23.3062,21.6435,0.4034,1.0e-04,,,5.5
6475,30.28,24.8551,21.9950,21.3441,0.4207,1.0e-04,,,5.5
6476,32.71,27.1406,22.4551,21.0440,0.4151,1.0e-04,,,5.5
6477,30.70,25.2156,22.1094,21.0673,0.4241,1.0e-04,,,5.5
6478,30.95,25.3656,21.5531,21.3745,0.4424,1.0e-04,,,5.5
6479,31.04,25.3738,22.7916,21.2888,0.4367,1.0e-04,,,5.5
6480,32.82,27.0957,23.4784,21.4136,0.4324,1.0e-04,31.72,0.23,5.5
6481,31.11,25.5715,22.2760,20.9058,0.4231,1.0e-04,,,5.5
6482,31.81,26.0246,21.6758,21.0158,0.4430,1.0e-04,,,5.5
6483,32.55,26.5797,21.2729,21.1979,0.4566,1.0e-04,,,5.5
6484,30.42,24.4715,21.6329,21.0460,0.4610,1.0e-04,,,5.5
6485,31.57,25.7023,22.6580,21.5867,0.4554,1.0e-04,,,5.5
6486,31.98,26.0410,22.9002,21.1632,0.4577,1.0e-04,,,5.5
6487,30.94,25.1617,20.7153,20.9553,0.4409,1.0e-04,,,5.5
6488,32.30,26.4957,21.6934,20.9789,0.4396,1.0e-04,,,5.5
6489,31.08,25.1523,23.0678,21.4712,0.4628,1.0e-04,,,5.5
6490,32.03,26.0742,21.9139,21.0565,0.4562,1.0e-04,32.69,0.29,5.5
6491,31.29,25.4605,22.7662,21.1654,0.4474,1.0e-04,,,5.5
6492,31.84,26.0508,23.2222,21.5325,0.4372,1.0e-04,,,5.5
6493,30.19,24.5199,22.2918,21.2881,0.4423,1.0e-04,,,5.5
6494,30.77,25.0320,22.0092,21.1787,0.4431,1.0e-04,,,5.5
6495,31.71,26.0070,21.2094,20.9529,0.4442,1.0e-04,,,5.5
6496,30.96,25.1469,21.7479,21.2770,0.4518,1.0e-04,,,5.5
6497,30.34,24.5219,22.0014,21.1733,0.4566,1.0e-04,,,5.5
6498,31.23,25.4359,21.8837,20.7985,0.4507,1.0e-04,,,5.5
6499,31.95,26.1004,22.6323,21.1962,0.4568,1.0e-04,,,5.5
6500,30.81,25.0988,23.0274,21.4535,0.4420,1.0e-04,32.39,0.27,5.5
6501,31.51,25.7969,22.3567,21.4593,0.4394,1.0e-04,,,5.5
6502,31.18,25.3980,22.1508,21.3655,0.4447,1.0e-04,,,5.5
6503,32.80,26.9730,23.5846,21.5290,0.4395,1.0e-04,,,5.5
6504,32.21,26.4188,22.2412,21.1590,0.4514,1.0e-04,,,5.5
6505,31.64,25.8832,22.4653,21.8702,0.4380,1.0e-04,,,5.5
6506,31.81,26.0605,23.0589,21.6781,0.4406,1.0e-04,,,5.5
6507,31.59,25.7461,22.4331,21.3775,0.4371,1.0e-04,,,5.5
6508,31.66,25.8949,22.5416,20.9905,0.4460,1.0e-04,,,5.5
6509,31.04,25.4086,22.2103,21.2781,0.4435,1.0e-04,,,5.5
6510,31.84,25.9035,21.8765,20.5994,0.4636,1.0e-04,32.69,0.35,5.5
6511,31.49,25.3750,20.6021,20.6141,0.4718,1.0e-04,,,5.5
6512,29.92,23.8246,21.2744,20.9215,0.4772,1.0e-04,,,5.4
6513,31.64,25.5617,21.4909,20.5917,0.4689,1.0e-04,,,5.5
6514,32.38,26.3820,21.3684,20.8520,0.4614,1.0e-04,,,5.5
6515,32.35,26.2570,21.4097,20.9963,0.4694,1.0e-04,,,5.5
6516,31.83,25.7816,22.1575,20.6528,0.4621,1.0e-04,,,5.5
6517,30.65,24.8691,19.9755,20.5725,0.4496,1.0e-04,,,5.5
6518,31.84,25.9395,21.5316,20.7475,0.4529,1.0e-04,,,5.5
6519,32.68,26.7637,21.3084,20.6450,0.4579,1.0e-04,,,5.5
6520,32.06,26.4152,21.7180,20.9805,0.4342,1.0e-04,31.89,0.22,5.5
6521,31.93,26.2672,22.7191,21.2663,0.4274,1.0e-04,,,5.5
6522,30.45,24.8102,21.5991,21.2011,0.4378,1.0e-04,,,5.5
6523,31.05,25.3789,22.8788,21.1782,0.4419,1.0e-04,,,5.5
6524,31.20,25.5656,22.5298,21.1712,0.4343,1.0e-04,,,5.5
6525,31.64,25.7512,21.3328,20.7720,0.4559,1.0e-04,,,5.5
6526,31.83,26.0281,21.2707,21.0438,0.4449,1.0e-04,,,5.5
6527,31.40,25.7777,21.6079,21.0289,0.4319,1.0e-04,,,5.5
6528,32.65,26.8949,22.0807,21.0544,0.4377,1.0e-04,,,5.5
6529,30.98,25.1742,22.4943,21.2414,0.4547,1.0e-04,,,5.5
6530,31.13,25.4273,23.5715,21.3557,0.4417,1.0e-04,32.20,0.25,5.5
6531,30.45,24.8188,21.7626,21.2128,0.4444,1.0e-04,,,5.5
6532,31.01,25.3148,22.2675,21.3876,0.4371,1.0e-04,,,5.6
6533,32.20,26.4809,22.2722,21.1577,0.4452,1.0e-04,,,5.6
6534,32.46,26.8523,22.4638,20.8751,0.4131,1.0e-04,,,5.6
6535,31.94,26.2219,23.1081,21.3360,0.4349,1.0e-04,,,5.6
6536,30.52,24.9348,21.0590,20.6052,0.4290,1.0e-04,,,5.5
6537,32.28,26.5723,21.9942,20.9185,0.4255,1.0e-04,,,5.5
6538,30.95,25.4543,21.3173,20.7120,0.4159,1.0e-04,,,5.5
6539,30.89,25.4125,21.6176,20.6250,0.4138,1.0e-04,,,5.5
6540,32.56,26.9492,21.6804,21.0083,0.4197,1.0e-04,32.10,0.23,5.5
6541,31.00,25.5184,20.9085,21.1666,0.4244,1.0e-04,,,5.5
6542,31.09,25.5039,20.6336,20.8159,0.4334,1.0e-04,,,5.5
6543,31.76,26.2797,21.6689,20.8872,0.4164,1.0e-04,,,5.5
6544,32.14,26.5797,21.7402,20.6388,0.4239,1.0e-04,,,5.5
6545,32.17,26.6273,23.2959,21.5922,0.4071,1.0e-04,,,5.5
6546,32.09,26.5816,23.4571,21.5996,0.4070,1.0e-04,,,5.5
6547,32.02,26.5004,21.8627,21.0349,0.4148,1.0e-04,,,5.5
6548,32.42,26.8617,23.2373,21.2549,0.4220,1.0e-04,,,5.5
6549,31.60,25.8855,23.3479,21.2986,0.4435,1.0e-04,,,5.5
6550,30.96,25.1871,22.3065,21.5744,0.4500,1.0e-04,32.47,0.29,5.5
6551,32.13,26.2820,22.2448,21.4921,0.4460,1.0e-04,,,5.5
6552,31.75,26.0281,21.7106,21.1220,0.4307,1.0e-04,,,5.5
6553,31.17,25.5895,21.5528,20.8479,0.4179,1.0e-04,,,5.5
6554,30.74,25.2090,21.4817,20.8962,0.4185,1.0e-04,,,5.5
6555,31.27,25.7289,22.2771,20.8819,0.4189,1.0e-04,,,5.5
6556,31.22,25.6070,23.1825,21.1797,0.4245,1.0e-04,,,5.5
6557,30.81,25.2684,21.3740,20.9472,0.4117,1.0e-04,,,5.5
6558,31.96,26.2398,22.2466,21.1637,0.4372,1.0e-04,,,5.5
6559,31.88,26.1777,22.0501,21.2726,0.4345,1.0e-04,,,5.5
6560,30.82,25.0852,21.7257,20.7869,0.4408,1.0e-04,32.41,0.29,5.5
6561,30.39,24.6965,22.8703,21.1212,0.4389,1.0e-04,,,5.5
6562,31.45,25.6914,22.9426,21.4571,0.4329,1.0e-04,,,5.5
6563,31.20,25.3187,20.9848,21.0414,0.4468,1.0e-04,,,5.5
6564,31.92,25.9887,21.9846,20.9768,0.4600,1.0e-04,,,5.5
6565,31.26,25.2891,21.6791,20.9824,0.4626,1.0e-04,,,5.5
6566,32.57,26.6105,22.6825,21.1440,0.4539,1.0e-04,,,5.5
6567,31.95,26.0094,22.1313,20.9019,0.4461,1.0e-04,,,5.5
6568,31.75,25.7871,22.4520,20.8116,0.4599,1.0e-04,,,5.5
6569,30.65,24.7898,21.3688,21.0182,0.4531,1.0e-04,,,5.5
6570,32.03,26.0863,21.1066,20.6359,0.4519,1.0e-04,32.38,0.28,5.5
6571,32.12,26.3324,20.9670,20.7512,0.4459,1.0e-04,,,5.5
6572,33.04,27.2418,23.3512,21.0075,0.4436,1.0e-04,,,5.5
6573,30.98,25.3590,21.8218,20.6625,0.4288,1.0e-04,,,5.5
6574,31.05,25.5164,22.0706,21.0506,0.4193,1.0e-04,,,5.5
6575,32.05,26.4629,22.1918,21.1208,0.4279,1.0e-04,,,5.5
6576,30.68,25.4160,22.4871,21.4209,0.3895,1.0e-04,,,5.5
6577,31.92,26.4027,23.6087,21.7344,0.4201,1.0e-04,,,5.5
6578,32.12,26.6191,22.6993,21.4110,0.4160,1.0e-04,,,5.5
6579,31.29,25.8438,23.9247,21.8249,0.4047,1.0e-04,,,5.5
6580,31.69,26.1461,23.9233,21.4304,0.4166,1.0e-04,31.80,0.23,5.5
6581,32.33,26.7605,22.4295,21.2146,0.4148,1.0e-04,,,5.5
6582,30.42,24.9676,22.8765,21.2030,0.4161,1.0e-04,,,5.5
6583,31.08,25.6129,22.5331,21.2747,0.4075,1.0e-04,,,5.5
6584,30.70,25.1625,22.7368,21.1433,0.4196,1.0e-04,,,5.5
6585,31.31,25.8508,21.8080,21.2991,0.4089,1.0e-04,,,5.5
6586,31.62,25.9930,22.3180,21.0176,0.4306,1.0e-04,,,5.5
6587,32.16,26.4082,21.7081,21.1190,0.4429,1.0e-04,,,5.5
6588,31.00,25.1582,21.5780,21.0041,0.4577,1.0e-04,,,5.5
6589,32.16,26.2527,22.0491,20.8725,0.4534,1.0e-04,,,5.5
6590,30.18,24.4160,20.8018,20.7788,0.4523,1.0e-04,32.22,0.30,5.5
6591,32.40,26.4832,21.7701,20.9711,0.4573,1.0e-04,,,5.5
6592,31.92,26.0930,21.2832,20.7801,0.4497,1.0e-04,,,5.5
6593,30.13,24.5895,19.3923,20.3768,0.4357,1.0e-04,,,5.5
6594,31.43,25.7281,20.8933,20.5514,0.4422,1.0e-04,,,5.5
6595,32.19,26.6039,20.4373,20.7043,0.4251,1.0e-04,,,5.5
6596,30.91,25.3777,21.9183,21.2383,0.4218,1.0e-04,,,5.5
6597,30.89,25.1930,21.5252,20.7180,0.4375,1.0e-04,,,5.5
6598,30.15,24.7496,20.9568,21.2265,0.4261,1.0e-04,,,5.5
6599,31.41,25.8527,22.5757,21.0563,0.4166,1.0e-04,,,5.5
6600,32.90,27.4469,23.7739,21.3027,0.4044,1.0e-04,31.43,0.19,5.5
6601,31.59,26.2539,24.0380,21.6964,0.3974,1.0e-04,,,5.5
6602,30.25,25.0445,23.0850,21.6746,0.3947,1.0e-04,,,5.5
6603,30.10,24.7332,22.4938,21.5443,0.4278,1.0e-04,,,5.5
6604,32.14,26.5281,22.2202,21.2700,0.4255,1.0e-04,,,5.5
6605,31.80,26.0762,22.7787,21.3920,0.4408,1.0e-04,,,5.5
6606,31.05,25.2910,23.0843,21.5903,0.4565,1.0e-04,,,5.5
6607,30.28,24.6246,22.3120,21.4507,0.4377,1.0e-04,,,5.5
6608,30.98,25.1891,21.4822,20.8505,0.4514,1.0e-04,,,5.5
6609,31.21,25.5160,21.1195,20.8053,0.4388,1.0e-04,,,5.5
6610,31.09,25.3266,22.7570,21.1460,0.4550,1.0e-04,32.21,0.33,5.5
